"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/loss_epoch","denim-frost-166 - train/loss_epoch__MIN","denim-frost-166 - train/loss_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/loss_epoch","gallant-sun-165 - train/loss_epoch__MIN","gallant-sun-165 - train/loss_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/loss_epoch","warm-elevator-164 - train/loss_epoch__MIN","warm-elevator-164 - train/loss_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/loss_epoch","fresh-darkness-163 - train/loss_epoch__MIN","fresh-darkness-163 - train/loss_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/loss_epoch","whole-eon-162 - train/loss_epoch__MIN","whole-eon-162 - train/loss_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/loss_epoch","treasured-bush-159 - train/loss_epoch__MIN","treasured-bush-159 - train/loss_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/loss_epoch","trim-water-158 - train/loss_epoch__MIN","trim-water-158 - train/loss_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/loss_epoch","rose-fog-156 - train/loss_epoch__MIN","rose-fog-156 - train/loss_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/loss_epoch","kind-durian-155 - train/loss_epoch__MIN","kind-durian-155 - train/loss_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/loss_epoch","distinctive-disco-153 - train/loss_epoch__MIN","distinctive-disco-153 - train/loss_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/loss_epoch","crisp-field-152 - train/loss_epoch__MIN","crisp-field-152 - train/loss_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/loss_epoch","stoic-jazz-100 - train/loss_epoch__MIN","stoic-jazz-100 - train/loss_epoch__MAX"
"89","359","359","359","0.48709192872047424","0.48709192872047424","0.48709192872047424","359","359","359","0.4815966486930847","0.4815966486930847","0.4815966486930847","359","359","359","0.5352684259414673","0.5352684259414673","0.5352684259414673","7217","7217","7217","0.8937124013900757","0.8937124013900757","0.8937124013900757","7217","7217","7217","0.8977858424186707","0.8977858424186707","0.8977858424186707","7217","7217","7217","0.6851584911346436","0.6851584911346436","0.6851584911346436","7217","7217","7217","0.8043936491012573","0.8043936491012573","0.8043936491012573","7217","7217","7217","0.9890056848526001","0.9890056848526001","0.9890056848526001","7217","7217","7217","0.8996875882148743","0.8996875882148743","0.8996875882148743","359","359","359","0.5610088109970093","0.5610088109970093","0.5610088109970093","7217","7217","7217","0.7403345108032227","0.7403345108032227","0.7403345108032227","7217","7217","7217","0.8968022465705872","0.8968022465705872","0.8968022465705872"
"90","363","363","363","0.49205490946769714","0.49205490946769714","0.49205490946769714","363","363","363","0.49055078625679016","0.49055078625679016","0.49055078625679016","363","363","363","0.5363717079162598","0.5363717079162598","0.5363717079162598","7297","7297","7297","0.8975511193275452","0.8975511193275452","0.8975511193275452","7297","7297","7297","0.8962280750274658","0.8962280750274658","0.8962280750274658","7297","7297","7297","0.6846897006034851","0.6846897006034851","0.6846897006034851","7297","7297","7297","0.8046450018882751","0.8046450018882751","0.8046450018882751","7297","7297","7297","1.004623532295227","1.004623532295227","1.004623532295227","7297","7297","7297","0.9041412472724915","0.9041412472724915","0.9041412472724915","363","363","363","0.5653574466705322","0.5653574466705322","0.5653574466705322","7297","7297","7297","0.7424426078796387","0.7424426078796387","0.7424426078796387","7297","7297","7297","0.9055193662643433","0.9055193662643433","0.9055193662643433"
"91","367","367","367","0.4826672375202179","0.4826672375202179","0.4826672375202179","367","367","367","0.4780012369155884","0.4780012369155884","0.4780012369155884","367","367","367","0.5231168866157532","0.5231168866157532","0.5231168866157532","7377","7377","7377","0.8882540464401245","0.8882540464401245","0.8882540464401245","7377","7377","7377","0.8839291930198669","0.8839291930198669","0.8839291930198669","7377","7377","7377","0.6752140522003174","0.6752140522003174","0.6752140522003174","7377","7377","7377","0.7929995059967041","0.7929995059967041","0.7929995059967041","7377","7377","7377","0.9890883564949036","0.9890883564949036","0.9890883564949036","7377","7377","7377","0.8937174081802368","0.8937174081802368","0.8937174081802368","367","367","367","0.5550193786621094","0.5550193786621094","0.5550193786621094","7377","7377","7377","0.7305943965911865","0.7305943965911865","0.7305943965911865","7377","7377","7377","0.8886789679527283","0.8886789679527283","0.8886789679527283"
"92","371","371","371","0.48413604497909546","0.48413604497909546","0.48413604497909546","371","371","371","0.47917383909225464","0.47917383909225464","0.47917383909225464","371","371","371","0.5286288261413574","0.5286288261413574","0.5286288261413574","7457","7457","7457","0.8861530423164368","0.8861530423164368","0.8861530423164368","7457","7457","7457","0.8916981220245361","0.8916981220245361","0.8916981220245361","7457","7457","7457","0.6766735911369324","0.6766735911369324","0.6766735911369324","7457","7457","7457","0.7911425828933716","0.7911425828933716","0.7911425828933716","7457","7457","7457","0.9981234669685364","0.9981234669685364","0.9981234669685364","7457","7457","7457","0.8969324827194214","0.8969324827194214","0.8969324827194214","371","371","371","0.5565206408500671","0.5565206408500671","0.5565206408500671","7457","7457","7457","0.7308763265609741","0.7308763265609741","0.7308763265609741","7457","7457","7457","0.8896431922912598","0.8896431922912598","0.8896431922912598"
"93","375","375","375","0.47640421986579895","0.47640421986579895","0.47640421986579895","375","375","375","0.4739851951599121","0.4739851951599121","0.4739851951599121","375","375","375","0.521258533000946","0.521258533000946","0.521258533000946","7537","7537","7537","0.8794062733650208","0.8794062733650208","0.8794062733650208","7537","7537","7537","0.8831572532653809","0.8831572532653809","0.8831572532653809","7537","7537","7537","0.6709797382354736","0.6709797382354736","0.6709797382354736","7537","7537","7537","0.7913752198219299","0.7913752198219299","0.7913752198219299","7537","7537","7537","0.9949511885643005","0.9949511885643005","0.9949511885643005","7537","7537","7537","0.890581488609314","0.890581488609314","0.890581488609314","375","375","375","0.549472987651825","0.549472987651825","0.549472987651825","7537","7537","7537","0.7226706147193909","0.7226706147193909","0.7226706147193909","7537","7537","7537","0.880779504776001","0.880779504776001","0.880779504776001"
"94","379","379","379","0.48404356837272644","0.48404356837272644","0.48404356837272644","379","379","379","0.47596102952957153","0.47596102952957153","0.47596102952957153","379","379","379","0.5265145897865295","0.5265145897865295","0.5265145897865295","7617","7617","7617","0.8899731040000916","0.8899731040000916","0.8899731040000916","7617","7617","7617","0.892894983291626","0.892894983291626","0.892894983291626","7617","7617","7617","0.6705397367477417","0.6705397367477417","0.6705397367477417","7617","7617","7617","0.786702573299408","0.786702573299408","0.786702573299408","7617","7617","7617","1.0015904903411865","1.0015904903411865","1.0015904903411865","7617","7617","7617","0.8932018876075745","0.8932018876075745","0.8932018876075745","379","379","379","0.5523804426193237","0.5523804426193237","0.5523804426193237","7617","7617","7617","0.7302832007408142","0.7302832007408142","0.7302832007408142","7617","7617","7617","0.8863571882247925","0.8863571882247925","0.8863571882247925"
"95","383","383","383","0.4691542983055115","0.4691542983055115","0.4691542983055115","383","383","383","0.47080329060554504","0.47080329060554504","0.47080329060554504","383","383","383","0.5166122317314148","0.5166122317314148","0.5166122317314148","7697","7697","7697","0.8819156885147095","0.8819156885147095","0.8819156885147095","7697","7697","7697","0.8844171762466431","0.8844171762466431","0.8844171762466431","7697","7697","7697","0.6673148274421692","0.6673148274421692","0.6673148274421692","7697","7697","7697","0.7830653190612793","0.7830653190612793","0.7830653190612793","7697","7697","7697","0.9963175654411316","0.9963175654411316","0.9963175654411316","7697","7697","7697","0.8835191130638123","0.8835191130638123","0.8835191130638123","383","383","383","0.5428817272186279","0.5428817272186279","0.5428817272186279","7697","7697","7697","0.7232740521430969","0.7232740521430969","0.7232740521430969","7697","7697","7697","0.8821619749069214","0.8821619749069214","0.8821619749069214"
"96","387","387","387","0.4648128151893616","0.4648128151893616","0.4648128151893616","387","387","387","0.46302786469459534","0.46302786469459534","0.46302786469459534","387","387","387","0.5069393515586853","0.5069393515586853","0.5069393515586853","7777","7777","7777","0.8740387558937073","0.8740387558937073","0.8740387558937073","7777","7777","7777","0.876408576965332","0.876408576965332","0.876408576965332","7777","7777","7777","0.6602689623832703","0.6602689623832703","0.6602689623832703","7777","7777","7777","0.7798231244087219","0.7798231244087219","0.7798231244087219","7777","7777","7777","0.9919053912162781","0.9919053912162781","0.9919053912162781","7777","7777","7777","0.8804123997688293","0.8804123997688293","0.8804123997688293","387","387","387","0.5379084348678589","0.5379084348678589","0.5379084348678589","7777","7777","7777","0.7147572040557861","0.7147572040557861","0.7147572040557861","7777","7777","7777","0.8729807734489441","0.8729807734489441","0.8729807734489441"
"97","391","391","391","0.4633176922798157","0.4633176922798157","0.4633176922798157","391","391","391","0.4651646018028259","0.4651646018028259","0.4651646018028259","391","391","391","0.5041645765304565","0.5041645765304565","0.5041645765304565","7857","7857","7857","0.8747483491897583","0.8747483491897583","0.8747483491897583","7857","7857","7857","0.874733567237854","0.874733567237854","0.874733567237854","7857","7857","7857","0.6609201431274414","0.6609201431274414","0.6609201431274414","7857","7857","7857","0.7761871814727783","0.7761871814727783","0.7761871814727783","7857","7857","7857","0.9927002191543579","0.9927002191543579","0.9927002191543579","7857","7857","7857","0.8726754784584045","0.8726754784584045","0.8726754784584045","391","391","391","0.5289554595947266","0.5289554595947266","0.5289554595947266","7857","7857","7857","0.7131698727607727","0.7131698727607727","0.7131698727607727","7857","7857","7857","0.8724514245986938","0.8724514245986938","0.8724514245986938"
"98","395","395","395","0.4660026431083679","0.4660026431083679","0.4660026431083679","395","395","395","0.46263477206230164","0.46263477206230164","0.46263477206230164","395","395","395","0.5057955980300903","0.5057955980300903","0.5057955980300903","7937","7937","7937","0.8696469664573669","0.8696469664573669","0.8696469664573669","7937","7937","7937","0.873927116394043","0.873927116394043","0.873927116394043","7937","7937","7937","0.6563010215759277","0.6563010215759277","0.6563010215759277","7937","7937","7937","0.7738106846809387","0.7738106846809387","0.7738106846809387","7937","7937","7937","0.9881730675697327","0.9881730675697327","0.9881730675697327","7937","7937","7937","0.878957986831665","0.878957986831665","0.878957986831665","395","395","395","0.5302556753158569","0.5302556753158569","0.5302556753158569","7937","7937","7937","0.710187554359436","0.710187554359436","0.710187554359436","7937","7937","7937","0.8732972741127014","0.8732972741127014","0.8732972741127014"
"99","399","399","399","0.46254387497901917","0.46254387497901917","0.46254387497901917","399","399","399","0.4595102071762085","0.4595102071762085","0.4595102071762085","399","399","399","0.5015791654586792","0.5015791654586792","0.5015791654586792","8019","8019","8019","0.8671688437461853","0.8671688437461853","0.8671688437461853","8019","8019","8019","0.8705618977546692","0.8705618977546692","0.8705618977546692","8019","8019","8019","0.6576157212257385","0.6576157212257385","0.6576157212257385","8019","8019","8019","0.7728435397148132","0.7728435397148132","0.7728435397148132","8019","8019","8019","0.9907768964767456","0.9907768964767456","0.9907768964767456","8019","8019","8019","0.8740867376327515","0.8740867376327515","0.8740867376327515","399","399","399","0.530040442943573","0.530040442943573","0.530040442943573","8019","8019","8019","0.7092885375022888","0.7092885375022888","0.7092885375022888","8019","8019","8019","0.8647307753562927","0.8647307753562927","0.8647307753562927"
"100","403","403","403","0.4625089168548584","0.4625089168548584","0.4625089168548584","403","403","403","0.4568444788455963","0.4568444788455963","0.4568444788455963","403","403","403","0.4955817461013794","0.4955817461013794","0.4955817461013794","8099","8099","8099","0.8665063381195068","0.8665063381195068","0.8665063381195068","8099","8099","8099","0.8739615082740784","0.8739615082740784","0.8739615082740784","8099","8099","8099","0.6529408693313599","0.6529408693313599","0.6529408693313599","8099","8099","8099","0.7749095559120178","0.7749095559120178","0.7749095559120178","8099","8099","8099","1.0069077014923096","1.0069077014923096","1.0069077014923096","8099","8099","8099","0.8759680986404419","0.8759680986404419","0.8759680986404419","403","403","403","0.5290358066558838","0.5290358066558838","0.5290358066558838","8099","8099","8099","0.7109034657478333","0.7109034657478333","0.7109034657478333","8099","8099","8099","0.8721308708190918","0.8721308708190918","0.8721308708190918"
"101","407","407","407","0.4576835036277771","0.4576835036277771","0.4576835036277771","407","407","407","0.45900487899780273","0.45900487899780273","0.45900487899780273","407","407","407","0.49973201751708984","0.49973201751708984","0.49973201751708984","8179","8179","8179","0.8594232201576233","0.8594232201576233","0.8594232201576233","8179","8179","8179","0.8612629771232605","0.8612629771232605","0.8612629771232605","8179","8179","8179","0.6510920524597168","0.6510920524597168","0.6510920524597168","8179","8179","8179","0.7650614976882935","0.7650614976882935","0.7650614976882935","8179","8179","8179","0.9894136786460876","0.9894136786460876","0.9894136786460876","8179","8179","8179","0.8723028302192688","0.8723028302192688","0.8723028302192688","407","407","407","0.5269967317581177","0.5269967317581177","0.5269967317581177","8179","8179","8179","0.7014487385749817","0.7014487385749817","0.7014487385749817","8179","8179","8179","0.8630576729774475","0.8630576729774475","0.8630576729774475"
"102","411","411","411","0.4554291069507599","0.4554291069507599","0.4554291069507599","411","411","411","0.4504936635494232","0.4504936635494232","0.4504936635494232","411","411","411","0.49504730105400085","0.49504730105400085","0.49504730105400085","8259","8259","8259","0.8557312488555908","0.8557312488555908","0.8557312488555908","8259","8259","8259","0.86154705286026","0.86154705286026","0.86154705286026","8259","8259","8259","0.6419587731361389","0.6419587731361389","0.6419587731361389","8259","8259","8259","0.7620418071746826","0.7620418071746826","0.7620418071746826","8259","8259","8259","0.9904089570045471","0.9904089570045471","0.9904089570045471","8259","8259","8259","0.8603619337081909","0.8603619337081909","0.8603619337081909","411","411","411","0.5210439562797546","0.5210439562797546","0.5210439562797546","8259","8259","8259","0.6980032324790955","0.6980032324790955","0.6980032324790955","8259","8259","8259","0.8624101281166077","0.8624101281166077","0.8624101281166077"
"103","415","415","415","0.453390896320343","0.453390896320343","0.453390896320343","415","415","415","0.4522809386253357","0.4522809386253357","0.4522809386253357","415","415","415","0.493554949760437","0.493554949760437","0.493554949760437","8339","8339","8339","0.8624560236930847","0.8624560236930847","0.8624560236930847","8339","8339","8339","0.8612028956413269","0.8612028956413269","0.8612028956413269","8339","8339","8339","0.6469453573226929","0.6469453573226929","0.6469453573226929","8339","8339","8339","0.7641593813896179","0.7641593813896179","0.7641593813896179","8339","8339","8339","0.9970240592956543","0.9970240592956543","0.9970240592956543","8339","8339","8339","0.8677046895027161","0.8677046895027161","0.8677046895027161","415","415","415","0.5209621787071228","0.5209621787071228","0.5209621787071228","8339","8339","8339","0.6977224349975586","0.6977224349975586","0.6977224349975586","8339","8339","8339","0.8582973480224609","0.8582973480224609","0.8582973480224609"
"104","419","419","419","0.44911691546440125","0.44911691546440125","0.44911691546440125","419","419","419","0.4475826621055603","0.4475826621055603","0.4475826621055603","419","419","419","0.48673850297927856","0.48673850297927856","0.48673850297927856","8419","8419","8419","0.8578794598579407","0.8578794598579407","0.8578794598579407","8419","8419","8419","0.8537811040878296","0.8537811040878296","0.8537811040878296","8419","8419","8419","0.6397657990455627","0.6397657990455627","0.6397657990455627","8419","8419","8419","0.751610517501831","0.751610517501831","0.751610517501831","8419","8419","8419","0.9951302409172058","0.9951302409172058","0.9951302409172058","8419","8419","8419","0.8572989106178284","0.8572989106178284","0.8572989106178284","419","419","419","0.5185955762863159","0.5185955762863159","0.5185955762863159","8419","8419","8419","0.6936004757881165","0.6936004757881165","0.6936004757881165","8419","8419","8419","0.8585464358329773","0.8585464358329773","0.8585464358329773"
