"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/accuracy_epoch","denim-frost-166 - train/accuracy_epoch__MIN","denim-frost-166 - train/accuracy_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/accuracy_epoch","gallant-sun-165 - train/accuracy_epoch__MIN","gallant-sun-165 - train/accuracy_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/accuracy_epoch","warm-elevator-164 - train/accuracy_epoch__MIN","warm-elevator-164 - train/accuracy_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/accuracy_epoch","fresh-darkness-163 - train/accuracy_epoch__MIN","fresh-darkness-163 - train/accuracy_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/accuracy_epoch","whole-eon-162 - train/accuracy_epoch__MIN","whole-eon-162 - train/accuracy_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/accuracy_epoch","treasured-bush-159 - train/accuracy_epoch__MIN","treasured-bush-159 - train/accuracy_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/accuracy_epoch","trim-water-158 - train/accuracy_epoch__MIN","trim-water-158 - train/accuracy_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/accuracy_epoch","rose-fog-156 - train/accuracy_epoch__MIN","rose-fog-156 - train/accuracy_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/accuracy_epoch","kind-durian-155 - train/accuracy_epoch__MIN","kind-durian-155 - train/accuracy_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/accuracy_epoch","distinctive-disco-153 - train/accuracy_epoch__MIN","distinctive-disco-153 - train/accuracy_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/accuracy_epoch","crisp-field-152 - train/accuracy_epoch__MIN","crisp-field-152 - train/accuracy_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/accuracy_epoch","stoic-jazz-100 - train/accuracy_epoch__MIN","stoic-jazz-100 - train/accuracy_epoch__MAX"
"87","351","351","351","0.8244600296020508","0.8244600296020508","0.8244600296020508","351","351","351","0.8242200016975403","0.8242200016975403","0.8242200016975403","351","351","351","0.8105199933052063","0.8105199933052063","0.8105199933052063","7055","7055","7055","0.6861799955368042","0.6861799955368042","0.6861799955368042","7055","7055","7055","0.6836400032043457","0.6836400032043457","0.6836400032043457","7055","7055","7055","0.7724400162696838","0.7724400162696838","0.7724400162696838","7055","7055","7055","0.7174599766731262","0.7174599766731262","0.7174599766731262","7055","7055","7055","0.6526200175285339","0.6526200175285339","0.6526200175285339","7055","7055","7055","0.6851199865341187","0.6851199865341187","0.6851199865341187","351","351","351","0.8004400134086609","0.8004400134086609","0.8004400134086609","7055","7055","7055","0.7441800236701965","0.7441800236701965","0.7441800236701965","7055","7055","7055","0.6858599781990051","0.6858599781990051","0.6858599781990051"
"88","355","355","355","0.828000009059906","0.828000009059906","0.828000009059906","355","355","355","0.8298400044441223","0.8298400044441223","0.8298400044441223","355","355","355","0.8146200180053711","0.8146200180053711","0.8146200180053711","7135","7135","7135","0.6877800226211548","0.6877800226211548","0.6877800226211548","7135","7135","7135","0.6862800121307373","0.6862800121307373","0.6862800121307373","7135","7135","7135","0.7729399800300598","0.7729399800300598","0.7729399800300598","7135","7135","7135","0.7199000120162964","0.7199000120162964","0.7199000120162964","7135","7135","7135","0.6502000093460083","0.6502000093460083","0.6502000093460083","7135","7135","7135","0.6844199895858765","0.6844199895858765","0.6844199895858765","355","355","355","0.8023599982261658","0.8023599982261658","0.8023599982261658","7135","7135","7135","0.747979998588562","0.747979998588562","0.747979998588562","7135","7135","7135","0.6845600008964539","0.6845600008964539","0.6845600008964539"
"89","359","359","359","0.8289999961853027","0.8289999961853027","0.8289999961853027","359","359","359","0.830839991569519","0.830839991569519","0.830839991569519","359","359","359","0.8129400014877319","0.8129400014877319","0.8129400014877319","7217","7217","7217","0.688040018081665","0.688040018081665","0.688040018081665","7217","7217","7217","0.6852999925613403","0.6852999925613403","0.6852999925613403","7217","7217","7217","0.7725800275802612","0.7725800275802612","0.7725800275802612","7217","7217","7217","0.7194200158119202","0.7194200158119202","0.7194200158119202","7217","7217","7217","0.6545600295066833","0.6545600295066833","0.6545600295066833","7217","7217","7217","0.6849200129508972","0.6849200129508972","0.6849200129508972","359","359","359","0.8046799898147583","0.8046799898147583","0.8046799898147583","7217","7217","7217","0.7473000288009644","0.7473000288009644","0.7473000288009644","7217","7217","7217","0.6854599714279175","0.6854599714279175","0.6854599714279175"
"90","363","363","363","0.8265799880027771","0.8265799880027771","0.8265799880027771","363","363","363","0.8273400068283081","0.8273400068283081","0.8273400068283081","363","363","363","0.8120399713516235","0.8120399713516235","0.8120399713516235","7297","7297","7297","0.6854599714279175","0.6854599714279175","0.6854599714279175","7297","7297","7297","0.6859599947929382","0.6859599947929382","0.6859599947929382","7297","7297","7297","0.7732599973678589","0.7732599973678589","0.7732599973678589","7297","7297","7297","0.7207000255584717","0.7207000255584717","0.7207000255584717","7297","7297","7297","0.6482800245285034","0.6482800245285034","0.6482800245285034","7297","7297","7297","0.6838799715042114","0.6838799715042114","0.6838799715042114","363","363","363","0.8031200170516968","0.8031200170516968","0.8031200170516968","7297","7297","7297","0.7470600008964539","0.7470600008964539","0.7470600008964539","7297","7297","7297","0.6837800145149231","0.6837800145149231","0.6837800145149231"
"91","367","367","367","0.8290600180625916","0.8290600180625916","0.8290600180625916","367","367","367","0.8318799734115601","0.8318799734115601","0.8318799734115601","367","367","367","0.8169999718666077","0.8169999718666077","0.8169999718666077","7377","7377","7377","0.6901199817657471","0.6901199817657471","0.6901199817657471","7377","7377","7377","0.6907600164413452","0.6907600164413452","0.6907600164413452","7377","7377","7377","0.776639997959137","0.776639997959137","0.776639997959137","7377","7377","7377","0.7247400283813477","0.7247400283813477","0.7247400283813477","7377","7377","7377","0.6532800197601318","0.6532800197601318","0.6532800197601318","7377","7377","7377","0.6870999932289124","0.6870999932289124","0.6870999932289124","367","367","367","0.803380012512207","0.803380012512207","0.803380012512207","7377","7377","7377","0.7481200098991394","0.7481200098991394","0.7481200098991394","7377","7377","7377","0.6894599795341492","0.6894599795341492","0.6894599795341492"
"92","371","371","371","0.8294199705123901","0.8294199705123901","0.8294199705123901","371","371","371","0.8310199975967407","0.8310199975967407","0.8310199975967407","371","371","371","0.8148000240325928","0.8148000240325928","0.8148000240325928","7457","7457","7457","0.6915799975395203","0.6915799975395203","0.6915799975395203","7457","7457","7457","0.6887199878692627","0.6887199878692627","0.6887199878692627","7457","7457","7457","0.7768399715423584","0.7768399715423584","0.7768399715423584","7457","7457","7457","0.7249400019645691","0.7249400019645691","0.7249400019645691","7457","7457","7457","0.6508399844169617","0.6508399844169617","0.6508399844169617","7457","7457","7457","0.6867799758911133","0.6867799758911133","0.6867799758911133","371","371","371","0.804639995098114","0.804639995098114","0.804639995098114","7457","7457","7457","0.7498000264167786","0.7498000264167786","0.7498000264167786","7457","7457","7457","0.6866199970245361","0.6866199970245361","0.6866199970245361"
"93","375","375","375","0.8338199853897095","0.8338199853897095","0.8338199853897095","375","375","375","0.8327400088310242","0.8327400088310242","0.8327400088310242","375","375","375","0.8164799809455872","0.8164799809455872","0.8164799809455872","7537","7537","7537","0.6922399997711182","0.6922399997711182","0.6922399997711182","7537","7537","7537","0.6918200254440308","0.6918200254440308","0.6918200254440308","7537","7537","7537","0.779699981212616","0.779699981212616","0.779699981212616","7537","7537","7537","0.7274199724197388","0.7274199724197388","0.7274199724197388","7537","7537","7537","0.6514599919319153","0.6514599919319153","0.6514599919319153","7537","7537","7537","0.6876599788665771","0.6876599788665771","0.6876599788665771","375","375","375","0.8069000244140625","0.8069000244140625","0.8069000244140625","7537","7537","7537","0.7544199824333191","0.7544199824333191","0.7544199824333191","7537","7537","7537","0.6915799975395203","0.6915799975395203","0.6915799975395203"
"94","379","379","379","0.8294600248336792","0.8294600248336792","0.8294600248336792","379","379","379","0.8324800133705139","0.8324800133705139","0.8324800133705139","379","379","379","0.8155800104141235","0.8155800104141235","0.8155800104141235","7617","7617","7617","0.6875600218772888","0.6875600218772888","0.6875600218772888","7617","7617","7617","0.6879400014877319","0.6879400014877319","0.6879400014877319","7617","7617","7617","0.779420018196106","0.779420018196106","0.779420018196106","7617","7617","7617","0.7267000079154968","0.7267000079154968","0.7267000079154968","7617","7617","7617","0.650439977645874","0.650439977645874","0.650439977645874","7617","7617","7617","0.6896200180053711","0.6896200180053711","0.6896200180053711","379","379","379","0.8070999979972839","0.8070999979972839","0.8070999979972839","7617","7617","7617","0.7498400211334229","0.7498400211334229","0.7498400211334229","7617","7617","7617","0.6904399991035461","0.6904399991035461","0.6904399991035461"
"95","383","383","383","0.8337799906730652","0.8337799906730652","0.8337799906730652","383","383","383","0.834659993648529","0.834659993648529","0.834659993648529","383","383","383","0.8182799816131592","0.8182799816131592","0.8182799816131592","7697","7697","7697","0.6894599795341492","0.6894599795341492","0.6894599795341492","7697","7697","7697","0.6911399960517883","0.6911399960517883","0.6911399960517883","7697","7697","7697","0.779420018196106","0.779420018196106","0.779420018196106","7697","7697","7697","0.7274799942970276","0.7274799942970276","0.7274799942970276","7697","7697","7697","0.6518200039863586","0.6518200039863586","0.6518200039863586","7697","7697","7697","0.6912800073623657","0.6912800073623657","0.6912800073623657","383","383","383","0.8099799752235413","0.8099799752235413","0.8099799752235413","7697","7697","7697","0.7520599961280823","0.7520599961280823","0.7520599961280823","7697","7697","7697","0.6906200051307678","0.6906200051307678","0.6906200051307678"
"96","387","387","387","0.8358200192451477","0.8358200192451477","0.8358200192451477","387","387","387","0.8351799845695496","0.8351799845695496","0.8351799845695496","387","387","387","0.8205999732017517","0.8205999732017517","0.8205999732017517","7777","7777","7777","0.6916400194168091","0.6916400194168091","0.6916400194168091","7777","7777","7777","0.6947399973869324","0.6947399973869324","0.6947399973869324","7777","7777","7777","0.7825199961662292","0.7825199961662292","0.7825199961662292","7777","7777","7777","0.7297400236129761","0.7297400236129761","0.7297400236129761","7777","7777","7777","0.6513599753379822","0.6513599753379822","0.6513599753379822","7777","7777","7777","0.6907600164413452","0.6907600164413452","0.6907600164413452","387","387","387","0.8103600144386292","0.8103600144386292","0.8103600144386292","7777","7777","7777","0.7552599906921387","0.7552599906921387","0.7552599906921387","7777","7777","7777","0.6951000094413757","0.6951000094413757","0.6951000094413757"
"97","391","391","391","0.8371400237083435","0.8371400237083435","0.8371400237083435","391","391","391","0.8363800048828125","0.8363800048828125","0.8363800048828125","391","391","391","0.8234000205993652","0.8234000205993652","0.8234000205993652","7857","7857","7857","0.6942999958992004","0.6942999958992004","0.6942999958992004","7857","7857","7857","0.6940000057220459","0.6940000057220459","0.6940000057220459","7857","7857","7857","0.7819399833679199","0.7819399833679199","0.7819399833679199","7857","7857","7857","0.7298399806022644","0.7298399806022644","0.7298399806022644","7857","7857","7857","0.6512200236320496","0.6512200236320496","0.6512200236320496","7857","7857","7857","0.6939399838447571","0.6939399838447571","0.6939399838447571","391","391","391","0.8131600022315979","0.8131600022315979","0.8131600022315979","7857","7857","7857","0.7559199929237366","0.7559199929237366","0.7559199929237366","7857","7857","7857","0.6945199966430664","0.6945199966430664","0.6945199966430664"
"98","395","395","395","0.8369200229644775","0.8369200229644775","0.8369200229644775","395","395","395","0.8373000025749207","0.8373000025749207","0.8373000025749207","395","395","395","0.8217200040817261","0.8217200040817261","0.8217200040817261","7937","7937","7937","0.6973599791526794","0.6973599791526794","0.6973599791526794","7937","7937","7937","0.6970199942588806","0.6970199942588806","0.6970199942588806","7937","7937","7937","0.7831000089645386","0.7831000089645386","0.7831000089645386","7937","7937","7937","0.7327399849891663","0.7327399849891663","0.7327399849891663","7937","7937","7937","0.6549800038337708","0.6549800038337708","0.6549800038337708","7937","7937","7937","0.6933000087738037","0.6933000087738037","0.6933000087738037","395","395","395","0.8134400248527527","0.8134400248527527","0.8134400248527527","7937","7937","7937","0.7565799951553345","0.7565799951553345","0.7565799951553345","7937","7937","7937","0.6932600140571594","0.6932600140571594","0.6932600140571594"
"99","399","399","399","0.8350399732589722","0.8350399732589722","0.8350399732589722","399","399","399","0.8378000259399414","0.8378000259399414","0.8378000259399414","399","399","399","0.8230599761009216","0.8230599761009216","0.8230599761009216","8019","8019","8019","0.6945800185203552","0.6945800185203552","0.6945800185203552","8019","8019","8019","0.6940400004386902","0.6940400004386902","0.6940400004386902","8019","8019","8019","0.7832599878311157","0.7832599878311157","0.7832599878311157","8019","8019","8019","0.7309399843215942","0.7309399843215942","0.7309399843215942","8019","8019","8019","0.6523799896240234","0.6523799896240234","0.6523799896240234","8019","8019","8019","0.6929399967193604","0.6929399967193604","0.6929399967193604","399","399","399","0.8138200044631958","0.8138200044631958","0.8138200044631958","8019","8019","8019","0.758400022983551","0.758400022983551","0.758400022983551","8019","8019","8019","0.6991000175476074","0.6991000175476074","0.6991000175476074"
"100","403","403","403","0.836679995059967","0.836679995059967","0.836679995059967","403","403","403","0.839139997959137","0.839139997959137","0.839139997959137","403","403","403","0.8260599970817566","0.8260599970817566","0.8260599970817566","8099","8099","8099","0.6970000267028809","0.6970000267028809","0.6970000267028809","8099","8099","8099","0.6948599815368652","0.6948599815368652","0.6948599815368652","8099","8099","8099","0.7860999703407288","0.7860999703407288","0.7860999703407288","8099","8099","8099","0.7315400242805481","0.7315400242805481","0.7315400242805481","8099","8099","8099","0.6491400003433228","0.6491400003433228","0.6491400003433228","8099","8099","8099","0.693340003490448","0.693340003490448","0.693340003490448","403","403","403","0.8152999877929688","0.8152999877929688","0.8152999877929688","8099","8099","8099","0.7577000260353088","0.7577000260353088","0.7577000260353088","8099","8099","8099","0.6952800154685974","0.6952800154685974","0.6952800154685974"
"101","407","407","407","0.8393800258636475","0.8393800258636475","0.8393800258636475","407","407","407","0.8397200107574463","0.8397200107574463","0.8397200107574463","407","407","407","0.8248000144958496","0.8248000144958496","0.8248000144958496","8179","8179","8179","0.7006999850273132","0.7006999850273132","0.7006999850273132","8179","8179","8179","0.6972399950027466","0.6972399950027466","0.6972399950027466","8179","8179","8179","0.7836599946022034","0.7836599946022034","0.7836599946022034","8179","8179","8179","0.7344800233840942","0.7344800233840942","0.7344800233840942","8179","8179","8179","0.6531400084495544","0.6531400084495544","0.6531400084495544","8179","8179","8179","0.6933199763298035","0.6933199763298035","0.6933199763298035","407","407","407","0.8150399923324585","0.8150399923324585","0.8150399923324585","8179","8179","8179","0.760640025138855","0.760640025138855","0.760640025138855","8179","8179","8179","0.6965600252151489","0.6965600252151489","0.6965600252151489"
"102","411","411","411","0.8368800282478333","0.8368800282478333","0.8368800282478333","411","411","411","0.8416200280189514","0.8416200280189514","0.8416200280189514","411","411","411","0.826479971408844","0.826479971408844","0.826479971408844","8259","8259","8259","0.701960027217865","0.701960027217865","0.701960027217865","8259","8259","8259","0.6998400092124939","0.6998400092124939","0.6998400092124939","8259","8259","8259","0.7882199883460999","0.7882199883460999","0.7882199883460999","8259","8259","8259","0.7362599968910217","0.7362599968910217","0.7362599968910217","8259","8259","8259","0.6548600196838379","0.6548600196838379","0.6548600196838379","8259","8259","8259","0.6985999941825867","0.6985999941825867","0.6985999941825867","411","411","411","0.821179986000061","0.821179986000061","0.821179986000061","8259","8259","8259","0.7630000114440918","0.7630000114440918","0.7630000114440918","8259","8259","8259","0.7013999819755554","0.7013999819755554","0.7013999819755554"
"103","415","415","415","0.8402400016784668","0.8402400016784668","0.8402400016784668","415","415","415","0.8412399888038635","0.8412399888038635","0.8412399888038635","415","415","415","0.8274999856948853","0.8274999856948853","0.8274999856948853","8339","8339","8339","0.6998199820518494","0.6998199820518494","0.6998199820518494","8339","8339","8339","0.6987000107765198","0.6987000107765198","0.6987000107765198","8339","8339","8339","0.7864599823951721","0.7864599823951721","0.7864599823951721","8339","8339","8339","0.7345399856567383","0.7345399856567383","0.7345399856567383","8339","8339","8339","0.6507400274276733","0.6507400274276733","0.6507400274276733","8339","8339","8339","0.6967999935150146","0.6967999935150146","0.6967999935150146","415","415","415","0.8182799816131592","0.8182799816131592","0.8182799816131592","8339","8339","8339","0.7623199820518494","0.7623199820518494","0.7623199820518494","8339","8339","8339","0.7021200060844421","0.7021200060844421","0.7021200060844421"
